tempo (t);rugosidade (w)
160;3.022305139824395
161;2.990865030696102
162;3.0712922070189808
163;2.9320666645513254
164;2.897932012702982
165;2.9150493028096363
166;2.8143201683444348
167;2.9184607133424607
168;2.913342099557607
169;3.007453427636575
170;3.0419946323561424
171;2.985870540658476
172;2.9658084733336225
173;3.1306540889845405
174;3.0239508274714346
175;3.0321658679475747
176;3.0501610755933326
177;2.9506724083997433
178;2.995851194253388
179;2.9489858278627454
180;2.8893353399125656
181;2.8477100864235476
182;2.8442138173502305
183;2.880713012899162
184;3.007453427636575
185;3.035445658920401
186;2.8858895004755856
187;2.942229837709904
188;3.1559782960240907
189;3.1512455091132567
190;3.090669637145023
191;3.1290645209262467
192;3.261413178424042
193;3.542211693503374
194;3.5701916834697287
195;3.567403559902353
196;3.6282473874417125
197;3.561820765307977
198;3.468407523095961
199;3.4583520649255943
200;3.442491288101789
201;3.451151657228936
202;3.512592839728431
203;3.559026084010437
204;3.533774496067162
205;3.45979034823374
206;3.559026084010437
207;3.49413154072376
208;3.461228033875775
209;3.442491288101789
210;3.3783036162226576
211;3.366501646120693
212;3.4482672842576445
213;3.4120068940106374
214;3.4641016151377544
215;3.633728126800695
216;3.6378332625027148
217;3.64602966777678
218;3.56600868064672
219;3.543615940017803
220;3.3959296677725397
221;3.3827187393650897
222;3.3248648646462615
223;3.461228033875775
224;3.6650833306891566
225;3.625503910764016
226;3.611755268481377
227;3.6158853501834987
228;3.425104857311976
229;3.452592940088688
230;3.3827187393650897
231;3.2751134574551735
232;3.267509283142572
233;3.3023435067866456
234;3.3353227893942643
235;3.287243548819243
236;3.290269084249215
237;3.173271457233612
238;2.982536234157047
239;3.009107237730022
240;3.0534215373212255
241;2.964130505180447
242;2.824906990059595
243;2.8876129341917425
244;2.964130505180447
245;2.903077797186533
246;2.9184607133424607
247;2.975856413376631
248;3.0239508274714346
249;2.95909089172209
250;2.9506724083997433
251;2.897932012702982
252;2.7983648388200346
253;2.7679760732868623
254;2.8962147195076087
255;2.913342099557607
256;2.9184607133424607
257;2.809011794863381
258;2.8301855502345106
259;2.891056719475403
260;2.8599133688998237
261;2.812551823734814
262;2.8284271247461903
263;2.7679760732868623
264;2.7679760732868623
265;2.724497306318966
266;2.729970021521841
267;2.7499434639145526
268;2.748133695068373
269;2.83720835396012
270;2.789461332831696
271;2.729970021521841
272;2.794806840128999
273;2.7625786497437317
274;2.821382463434393
275;2.8266676053692237
276;2.9320666645513254
277;3.0517917418822824
278;3.0436296739320636
279;3.2060266632038683
280;3.095495041546474
281;3.0517917418822824
282;3.0468971248718324
283;3.1051233541964347
284;3.066428716703988
285;2.95235802545148
286;3.0057987076061443
287;3.009107237730022
288;2.880713012899162
289;2.8072401063901484
290;2.90821447675134
291;2.8927770747121353
292;3.0272395188484196
293;3.192029875544425
294;3.241521662208532
295;3.221507326196282
296;3.273594035681236
297;3.141758546764718
298;3.1195101031383263
299;3.000829072836057
300;3.087448511061798
301;3.1826644865318188
302;3.2553056577490747
303;3.1480863649515762
304;3.204474483658422
305;3.2184171505918684
306;3.1622776601683795
307;3.198258232443565
308;3.261413178424042
309;3.265986323710904
310;3.2491866567416925
311;3.3368141030343534
312;3.344260695877349
313;3.515424434577407
314;3.4554737023254405
315;3.4583520649255943
316;3.3783036162226576
317;3.4032469132049186
318;3.290269084249215
319;3.3397947325728556
320;3.3143739419180918
321;3.2091287700381494
322;3.199813427396862
323;3.2184171505918684
324;3.1842272975695476
325;3.1622776601683795
326;3.241521662208532
327;3.2705530744715525
328;3.3397947325728556
329;3.5323663372162444
330;3.4984004873869505
331;3.472708092042479
332;3.5083411623504897
333;3.6934795308456927
334;3.689436311756508
335;3.65420768852097
336;3.577152484937917
337;3.543615940017803
338;3.621384798760899
339;3.5506288420685923
340;3.4323599064438426
341;3.578543020455913
342;3.6241313936181943
343;3.7028965400169707
344;3.708266951163916
345;3.6745731129192483
346;3.639200612020085
347;3.7189845080538153
348;3.6637256409479275
349;3.6473939445945067
350;3.700208411502954
351;3.6200107198653844
352;3.6405674479788974
353;3.6637256409479275
354;3.5813224717646093
355;3.608999254903019
356;3.5464227649648166
357;3.4352576358805496
358;3.489857372101608
359;3.423652002588153
360;3.4265570960277763
361;3.3973943776391238
362;3.445380496573514
363;3.4149218940245993
364;3.4583520649255943
365;3.3516907443514454
366;3.333830808648891
367;3.3128725266918213
368;3.3128725266918213
369;3.3694560140838417
370;3.3397947325728556
371;3.3353227893942643
372;3.3973943776391238
373;3.4395996527422024
374;3.433809076829899
375;3.413464705183333
376;3.5224934633019513
377;3.568797893963764
378;3.540806890079692
379;3.5715849290577757
380;3.5492273701994823
381;3.600718557365076
382;3.603480904190512
383;3.521080792916964
384;3.574369791024017
385;3.5450196302847856
386;3.574369791024017
387;3.5182537504756985
388;3.5506288420685923
389;3.6473939445945067
390;3.6473939445945067
391;3.608999254903019
392;3.5729776313641897
393;3.6867383689373763
394;3.7482997804045897
395;3.8127828987284103
396;3.7957818956053013
397;3.685388656877156
398;3.6186361192007244
399;3.603480904190512
400;3.675926796189673
401;3.625503910764016
402;3.622758356480975
403;3.7363349695891994
404;3.698863614652613
405;3.5813224717646093
406;3.6596495495976997
407;3.6419337709573743
408;3.6282473874417125
409;3.6555689132612437
410;3.670509067679904
411;3.735003180215367
412;3.8140875293564043
413;3.841382421143804
414;3.9411087663825914
415;3.878759610932725
416;4.0580366794229805
417;4.008697012907502
418;3.967529903143555
419;4.075164435225817
420;4.130941371759641
421;4.114045835224537
422;4.0958661358722495
423;4.103147681417571
424;4.124915195871829
425;4.209678495422883
426;4.124915195871829
427;4.141766393185568
428;4.107994874698271
429;4.194286566389453
430;4.23089795580534
431;4.185975162336907
432;4.0690556558430435
433;4.009937903515434
434;3.9271981834558978
435;3.92846481731675
436;3.948675702181052
437;3.9157800414902435
438;3.841382421143804
439;3.947415553528512
440;3.97879953894944
441;4.042067349477423
442;4.1055719934054045
443;4.124915195871829
444;4.170495753009544
445;4.123708903933219
446;4.094651286035095
447;4.100721936197327
448;4.194286566389453
449;4.176456161586248
450;4.20494851809163
451;4.291609307446473
452;4.2367733897647755
453;4.239121283206148
454;4.207314171453498
455;4.201397540525336
456;4.197843559169836
457;4.184786471368076
458;4.267195240890742
459;4.416162085135582
460;4.448712710000434
461;4.4037523574641035
462;4.448712710000434
463;4.396968652757639
464;4.342317514074118
465;4.565716936503906
466;4.513109704403395
467;4.493223200150217
468;4.514211941495029
469;4.448712710000434
470;4.469910457994383
471;4.412781075004786
472;4.5569912392091405
473;4.716858723653431
474;4.590710932488741
475;4.612334749429623
476;4.672349063495179
477;4.688293879705874
478;4.646723555473795
479;4.772433279050119
480;4.763041797441956
481;4.677670041262569
482;4.665955880482258
483;4.69041575982343
484;4.63493118230213
485;4.6680879143520215
486;4.606938310528471
487;4.540585361259666
488;4.502072491244217
489;4.526318834224421
490;4.554807203023682
491;4.555899351991068
492;4.589627067302465
493;4.642438885539598
494;4.672349063495179
495;4.718967759628996
496;4.609097644282161
497;4.637077480718761
498;4.559174229149539
499;4.4654561365511904
500;4.437515328261663
501;4.3262475553818875
502;4.4060112713635995
503;4.44647548948681
504;4.411653495818113
505;4.523020168293092
506;4.482137016960321
507;4.455417631227932
508;4.640295066960474
509;4.585289044530405
510;4.5809469137794725
511;4.496543725200147
512;4.52081972050132
513;4.523020168293092
514;4.481026890127948
515;4.550435985890972
516;4.62418474729486
517;4.559174229149539
518;4.632783889538144
519;4.606938310528471
520;4.616647358833128
521;4.823243886850405
522;4.868417867984776
523;4.9111508819292675
524;4.988544090143283
525;4.891865519278557
526;4.888813507635345
527;4.791161015933092
528;4.789083772819659
529;4.6957162652550775
530;4.718967759628996
531;4.7745177662772935
532;4.790122506976288
533;4.776601343843754
534;4.673413743710319
535;4.721075853439589
536;4.686171038809309
537;4.74525161981147
538;4.674478181429102
539;4.584203897421484
540;4.678733510650248
541;4.633857660299936
542;4.595043836645796
543;4.647794105783005
544;4.622032461980551
545;4.605858264021887
546;4.579860737851038
547;4.524119990842671
548;4.628486315431785
549;4.63922278616812
550;4.5175170391493795
551;4.500967281336501
552;4.539489527923746
553;4.408269027735889
554;4.488792012484348
555;4.4654561365511904
556;4.505386494262902
557;4.503177429901483
558;4.530713319564548
559;4.596126424441862
560;4.541680930188931
561;4.63922278616812
562;4.747348042100539
563;4.747348042100539
564;4.676606330039888
565;4.630635601043527
566;4.612334749429623
567;4.636004455717535
568;4.696775648520729
569;4.723183006346757
570;4.746299946703706
571;4.7094696599099075
572;4.754678240862294
573;4.778684012939377
574;4.84280252729842
575;4.9555235778218485
576;4.945473834000749
577;4.928342237906206
578;4.88372258309752
579;4.788044813316638
580;4.855114756983874
581;4.901010150725301
582;4.894915627973083
583;4.828398578806527
584;4.805676577047614
585;4.790122506976288
586;4.783886718903728
587;4.767218073384516
588;4.751538111797136
589;4.833547773592601
590;4.930360809458349
591;4.809815834125976
592;4.812917940758767
593;4.7567705086163015
594;4.703126936951056
595;4.669153566212577
596;4.617724881863049
597;4.574425989600045
598;4.55371479211865
599;4.586373934890914
600;4.5809469137794725
601;4.62418474729486
602;4.702068984640528
603;4.673413743710319
604;4.596126424441862
605;4.6563496475029655
606;4.728446780415729
607;4.655281064666749
608;4.561356174347026
609;4.6252605143786925
610;4.613413279726003
611;4.737906836782447
612;4.768261570841117
613;4.724236230355019
614;4.702068984640528
615;4.713693400364179
616;4.701010794240127
617;4.754678240862294
618;4.79427519306784
619;4.805676577047614
620;4.781806315796474
621;4.711582003438376
622;4.631709869843745
623;4.600454228060269
624;4.589627067302465
625;4.654212236489496
626;4.727394494482946
627;4.712637820147077
628;4.74525161981147
629;4.628486315431785
630;4.617724881863049
631;4.721075853439589
632;4.827368080752148
633;4.8867777742522085
634;4.956527431489155
635;4.9081108625219505
636;4.930360809458349
637;5.133055494193265
638;5.231934090597683
639;5.304649232756777
640;5.253759610959683
641;5.173603111394307
642;5.163977794943222
643;5.0391502087029165
644;5.041124410623397
645;5.027288716673831
646;4.983555045900706
647;5.043097839710779
648;4.998507239853281
649;4.950501256091868
650;5.043097839710779
651;5.147573451424559
652;5.223368844869395
653;5.1243249767810095
654;5.15529964481801
655;5.1165520106427085
656;5.0549222354028505
657;5.0084505702290665
658;4.933387118168556
659;4.929351627008015
660;4.964550953425116
661;4.868417867984776
662;4.917225282373377
663;4.86535114776362
664;4.779725007181753
665;4.805676577047614
666;4.86125917803401
667;4.881684726725424
668;4.869439678861383
669;4.86023564729774
670;4.903039974854873
671;4.921270717267728
672;4.87046127536457
673;4.790122506976288
674;4.744203061270372
675;4.820148425699269
676;4.876586360084602
677;4.8170509753896615
678;4.96755643303857
679;4.979560211554582
680;5.089253138962318
681;5.034211316789309
682;5.016391043816023
683;5.154334503998016
684;5.271721234674629
685;5.277380625713548
686;5.254706490234013
687;5.139835644041665
688;5.104870369807378
689;5.172641385740233
690;5.097067735717033
691;5.1272368010391665
692;5.050983845840855
693;4.963548722476491
694;5.047042383012094
695;4.981558029172193
696;4.991535123143193
697;4.968557855573295
698;5.024318968231154
699;5.161086699562216
700;5.186089315472661
701;5.163014276361285
702;5.103895692878244
703;5.210971968425985
704;5.279265741196322
705;5.436197090427291
706;5.42520375846802
707;5.295262127130712
708;5.132086170136998
709;5.112661096003436
710;5.0755486432356
711;5.106819165591214
712;5.077508692987456
713;5.067700863291064
714;5.105844860676197
715;5.081426524352001
716;5.213835402272501
717;5.140803506896312
718;5.123354000935859
719;5.106819165591214
720;5.227177353464977
721;5.249022652453516
722;5.265110923316419
723;5.318698827150334
724;5.3596985138348945
725;5.320569303321101
726;5.401308115006385
727;5.380081191937609
728;5.418780681998672
729;5.536850767169948
730;5.561953198570137
731;5.588723543508942
732;5.530557356778512
733;5.482672842012125
734;5.4626729739112605
735;5.404991244050143
736;5.2033284410722755
737;5.211926621171639
738;5.206196078898709
739;5.107793284658842
740;5.067700863291064
741;5.068682500271368
742;5.069663947177705
743;5.027288716673831
744;5.059840911506136
745;4.974562157287455
746;4.9131765165305294
747;4.902025167853451
748;4.84280252729842
749;4.725289219609232
750;4.722129547427365
751;4.665955880482258
752;4.673413743710319
753;4.675542376817147
754;4.704184651332348
755;4.757816297462315
756;4.790122506976288
757;4.7494435390209935
758;4.632783889538144
759;4.7651303929369595
760;4.753631761650573
761;4.767218073384516
762;4.796350187838469
763;4.696775648520729
764;4.7200219242260015
765;4.671284140617873
766;4.714748744248524
767;4.826337362670419
768;4.9081108625219505
769;4.882703761227021
770;4.798424285313935
771;4.811884127420504
772;4.773475636445764
773;4.713693400364179
774;4.6797967383677905
775;4.742105248626893
776;4.795312802687838
777;4.810850091924001
778;4.884741192469969
779;4.877606459742258
780;4.942454926098711
781;4.930360809458349
782;4.88372258309752
783;4.937419311010188
784;4.977561592083525
785;4.820148425699269
786;4.725289219609232
787;4.853064887879633
788;4.891865519278557
789;4.86023564729774
790;4.869439678861383
791;4.884741192469969
792;4.8386914887584105
793;4.798424285313935
794;4.789083772819659
795;4.824275265860772
796;4.892882433439688
797;4.964550953425116
798;5.070645204120443
799;5.100970544662304
800;5.025309079378459
801;5.092185018114176
802;5.013414840027599
803;4.94044129597802
804;4.881684726725424
805;4.9111508819292675
806;5.118496358807377
807;5.126266376728206
808;5.141771187565004
809;5.118496358807377
810;5.149506086541056
811;5.138867598898124
812;5.165904292975152
813;5.187048547759691
814;5.130146972572911
815;5.150472132152508
816;5.092185018114176
817;5.240485336985896
818;5.283033954196587
819;5.361554686536025
820;5.4352818286832125
821;5.431619239433951
822;5.392089285765921
823;5.352267385805218
824;5.388397337859075
825;5.283975587561912
826;5.245230005533148
827;5.161086699562216
828;5.070645204120443
829;5.0312456544896405
830;4.945473834000749
831;4.981558029172193
832;4.963548722476491
833;5.027288716673831
834;5.139835644041665
835;5.1107145278399795
836;5.004475608832856
837;5.102920829782183
838;5.042111221714501
839;4.928342237906206
840;5.006463484028963
841;5.103895692878244
842;5.105844860676197
843;4.994524364926133
844;4.935403626373823
845;4.903039974854873
846;4.778684012939377
847;4.828398578806527
848;4.754678240862294
849;4.740006507542188
850;4.702068984640528
851;4.790122506976288
852;4.906083136402556
853;4.978561002111081
854;5.049013499034523
855;5.102920829782183
856;5.156264604984592
857;5.175526026573656
858;5.120439968658633
859;5.177448227578305
860;5.292442748746199
861;5.330845190751762
862;5.319634147447225
863;5.3121469739302976
864;5.235736368781672
865;5.274551689232751
866;5.1822506107901445
867;5.338306139386439
868;5.265110923316419
869;5.326176790529967
870;5.412349982984143
871;5.298080005180512
872;5.300896385288264
873;5.211926621171639
874;5.192800220435332
875;5.070645204120443
876;5.119468255969617
877;5.149506086541056
878;5.126266376728206
879;5.1716794812436335
880;5.089253138962318
881;5.18129049024262
882;5.126266376728206
883;5.049013499034523
884;5.1165520106427085
885;4.880665479459544
886;4.841775094905973
887;5.017382719429905
888;5.062789823409609
889;5.135962368703291
890;5.13693096133212
891;5.106819165591214
892;5.1822506107901445
893;5.148539859665764
894;5.196631132221923
895;5.163014276361285
896;5.165904292975152
897;5.115579559429774
898;5.138867598898124
899;5.080447349754925
900;5.037175233040658
901;5.016391043816023
902;5.069663947177705
903;5.070645204120443
904;5.077508692987456
905;5.083384307712776
906;5.160122641143502
907;5.277380625713548
908;5.13693096133212
909;4.86023564729774
910;5.0104368683718885
911;5.115579559429774
912;5.049013499034523
913;5.012422379394292
914;5.022338160360663
915;5.037175233040658
916;5.128207041714147
917;5.163977794943222
918;5.0549222354028505
919;4.976561981351066
920;5.062789823409609
921;4.962546289118298
922;4.948490900168932
923;4.925312829421263
924;4.909124411497654
925;4.881684726725424
926;4.972561528951047
927;4.869439678861383
928;4.8314887542132965
929;4.878626346101495
930;5.007457125694801
931;5.098043718059289
932;5.109740965677067
933;5.123354000935859
934;5.0951152101768145
935;5.0312456544896405
936;5.176487216298087
937;5.111687904580134
938;5.0104368683718885
939;4.932378554911942
940;4.9825566375873915
941;4.979560211554582
942;5.033222956847166
943;4.983555045900706
944;5.115579559429774
945;5.05885755887582
946;5.012422379394292
947;5.035199482726158
948;5.142738686150586
949;5.119468255969617
950;5.0014923146131425
951;5.027288716673831
952;4.938426844805189
953;4.912163803644057
954;4.98455325423238
955;4.998507239853281
956;5.0014923146131425
957;4.905068958999181
958;4.907097104200176
959;4.851014152572399
960;4.938426844805189
961;4.895931908608548
962;4.94044129597802
963;4.995520381361387
964;4.848962549963164
965;4.810850091924001
966;4.744203061270372
967;4.934395475280398
968;5.0391502087029165
969;5.085341337355137
970;5.144673137483303
971;5.088275470498977
972;5.209062138063718
973;5.2186043005550005
974;5.269833420385028
975;5.143706002755802
976;5.226225486507532
977;5.205240375158873
978;5.160122641143502
979;5.059840911506136
980;5.066719036126315
981;5.090230619647211
982;5.2033284410722755
983;5.261329873691726
984;5.346687261904974
985;5.318698827150334
986;5.333644269543091
987;5.24807474767785
988;5.206196078898709
989;5.153369182423113
990;5.164941133780992
991;5.1272368010391665
992;5.2252734461523325
993;5.23383557497469
994;5.249022652453516
995;5.298080005180512
996;5.178409060513658
997;5.122382841036899
998;5.154334503998016
999;5.062789823409609
1000;5.194716029473187
1001;5.266055761533682
1002;5.230031914897439
1003;5.165904292975152
1004;5.138867598898124
1005;5.261329873691726
1006;5.314955899996299
1007;5.304649232756777
1008;5.346687261904974
1009;5.284917053152912
1010;5.397622472738248
1011;5.4462548179724894
1012;5.531456853792962
1013;5.430703206163345
1014;5.476317170438887
1015;5.57535443845751
1016;5.5699978116594036
1017;5.4799498853793045
1018;5.522455290702763
1019;5.558374077737095
1020;5.523356107165929
1021;5.518850554489229
1022;5.5717839261230315
1023;5.7354618286638175
1024;5.634824201436503
1025;5.820704168305187
1026;5.697166966377769
1027;5.721566080013425
1028;5.722435552867014
1029;5.616252180699681
1030;5.596729677640069
1031;5.646290553533831
1032;5.586052282202744
1033;5.633941207745987
1034;5.52695790481455
1035;5.529657713444902
1036;5.522455290702763
1037;5.5771388374273325
1038;5.5512089132016955
1039;5.538647570970993
1040;5.545828964679008
1041;5.618023589726762
1042;5.512536594118223
1043;5.643646540017962
1044;5.831805059221049
1045;5.808725637550659
1046;5.869221515161091
1047;5.921543431987595
1048;5.844587579983681
1049;5.868373790520985
1050;5.794146986699818
1051;5.710250885392808
1052;5.654215175754398
1053;5.604724375326862
1054;5.731123026447662
1055;5.883614146329242
1056;5.861587579762319
1057;5.864133329102651
1058;5.872611190012049
1059;5.8581915264182856
1060;5.870916597222472
1061;5.889530300811695
1062;5.897128063980388
1063;5.799296577691117
1064;5.852243691004799
1065;5.769192498916312
1066;5.734594330840106
1067;5.689302171969784
1068;5.824976245334093
1069;5.7536490692377384
1070;5.777809669512697
1071;5.809582065957458
1072;5.794146986699818
1073;6.033076325577919
1074;6.069252086997408
1075;6.0206939981123
1076;6.037198124463852
1077;6.032251627832889
1078;5.966740320288059
1079;5.9483682281037735
1080;5.94418483337567
1081;6.0314268173241
1082;5.925742810880044
1083;5.9156592934027135
1084;5.992532666677256
1085;6.016560892663215
1086;6.070891317840802
1087;6.09869083088709
1088;6.079080841755357
1089;6.116611424913559
1090;6.027301071703256
1091;6.115797991646459
1092;6.143394300575075
1093;6.053657255672328
1094;6.033900910605425
1095;6.04461027964879
1096;6.066792410265389
1097;5.9021878058498265
1098;5.964238367426522
1099;5.985056016645797
1100;5.865829881526141
1101;5.945858544469905
1102;5.854793503205227
1103;5.895440518355913
1104;5.725912123997476
1105;5.636589773844373
1106;5.518850554489229
1107;5.585161577854867
1108;5.563741895576844
1109;5.544034488345125
1110;5.569104539612659
1111;5.480857687901126
1112;5.468134737955696
1113;5.4352818286832125
1114;5.5143413205028375
1115;5.5771388374273325
1116;5.594951526784184
1117;5.731991049629686
1118;5.695420172847095
1119;5.650694493485422
1120;5.625103647469628
1121;5.704148791260255
1122;5.600284285605686
1123;5.7302548717768556
1124;5.854793503205227
1125;5.802727099480449
1126;5.853943689207978
1127;5.919862846333771
1128;5.929100172515336
1129;5.882768495710956
1130;5.815573533400473
1131;5.831805059221049
1132;5.807869082854924
1133;5.890374980672735
1134;5.861587579762319
1135;5.8962843515411345
1136;5.969241224479029
1137;5.926582329593738
1138;5.875998909468891
1139;5.881922723512536
1140;6.009114139065625
1141;6.114170800453191
1142;6.114170800453191
1143;6.04461027964879
1144;6.0741684523940975
1145;6.122302431657277
1146;6.089710757862631
1147;6.043787155755868
1148;6.149869553282253
1149;5.952548682782487
1150;5.923223540811866
1151;5.965072468314094
1152;5.976737658189949
1153;5.886150369227262
1154;5.839477929366819
1155;5.797580555585879
1156;5.770916962412878
1157;5.75537818995874
1158;5.878538417867851
1159;5.957561356245761
1160;6.058586275831313
1161;5.971741081316952
1162;6.014079665988447
1163;6.028126446725503
1164;6.121489754620226
1165;6.023998440731068
1166;6.018214475460044
1167;6.097875007081569
1168;6.040493538532653
1169;6.07007175775366
1170;6.018214475460044
1171;6.011597415212289
1172;5.973407071328807
1173;5.951712826753262
1174;5.9156592934027135
1175;5.963404149873322
1176;6.023172500034689
1177;6.0503690114016475
1178;6.043787155755868
1179;6.038022146596191
1180;6.004973063431452
1181;5.961735364574138
1182;6.011597415212289
1183;6.052835362076025
1184;6.102768314013515
1185;6.1117292013673
1186;6.089710757862631
1187;6.079080841755357
1188;6.208644270820486
1189;6.234233845613352
1190;6.2692489651524195
1191;6.283517093529436
1192;6.33005937897059
1193;6.3622018154329645
1194;6.431421621974568
1195;6.394960702620439
1196;6.4461026059139135
1197;6.401958655510489
1198;6.455357603653323
1199;6.499138863737969
1200;6.456128254596635
1201;6.489179665899104
1202;6.466907724901296
1203;6.431421621974568
1204;6.412053326407737
1205;6.498373313483385
1206;6.38951255157748
1207;6.418257540076299
1208;6.474596358843557
1209;6.53273426027899
1210;6.538063066131774
1211;6.613720097822277
1212;6.6212382542769515
1213;6.653469524723016
1214;6.660195864629198
1215;6.713763986443941
1216;6.6339995665327125
1217;6.570702348549494
1218;6.568430452320034
1219;6.639247095119277
1220;6.553264349302628
1221;6.4953102101722715
1222;6.439925218193173
1223;6.412053326407737
1224;6.32691478892111
1225;6.314320768393791
1226;6.2866833910816196
1227;6.215051542154883
1228;6.214250994519418
1229;6.106028340054789
1230;5.9600661120243865
1231;5.933294203012563
1232;5.955890933850316
1233;6.01490685527315
1234;6.090527675266247
1235;6.191793638172339
1236;6.161992312047406
1237;6.168448041750947
1238;6.219052734574847
1239;6.235031827548859
1240;6.229443807375882
1241;6.245396314436587
1242;6.327701082938801
1243;6.500669693782456
1244;6.417482341385136
1245;6.43915262803765
1246;6.355160084647163
1247;6.334773337210326
1248;6.319046467522332
1249;6.282725269810896
1250;6.311168336460712
1251;6.413604942480395
1252;6.3622018154329645
1253;6.459980130277653
1254;6.557817863007336
1255;6.557059163651178
1256;6.544908012762471
1257;6.537302074094496
1258;6.584317263835771
1259;6.5365409934616014
1260;6.585072822649875
1261;6.683312551921141
1262;6.619735306066857
1263;6.660195864629198
1264;6.688521391754698
1265;6.624994133105447
1266;6.593378255183028
1267;6.545668120541906
1268;6.625745053383643
1269;6.640745627379669
1270;6.712281755719079
1271;6.5638843008106
1272;6.671391360620898
1273;6.795520912896372
1274;6.713022911990947
1275;6.772787222862472
1276;6.774256214794477
1277;6.8726873088895255
1278;6.74481558780022
1279;6.687033565823321
1280;6.6347494675769365
1281;6.623492037148467
1282;6.456128254596635
1283;6.489946300631049
1284;6.451502968089194
1285;6.503730272903894
1286;6.47075318383951
1287;6.514430976322769
1288;6.476901169248988
1289;6.534257219679627
1290;6.447646028085179
1291;6.440697715673094
1292;6.41515618326798
1293;6.449960468851824
1294;6.53577982420214
1295;6.724130452947705
1296;6.7145049791051505
1297;6.707833098372521
1298;6.566915418174101
1299;6.5638843008106
1300;6.587338979122802
1301;6.6264958885669
1302;6.550986405540172
1303;6.432195140724371
1304;6.590359308937224
1305;6.600919580140527
1306;6.579782088968331
1307;6.604687013573291
1308;6.627997303764272
1309;6.698926920824504
1310;6.6848012060329145
1311;6.7764591056059835
1312;6.817449078672939
1313;6.938249309630425
1314;7.094949503534993
1315;7.026601904787136
1316;7.017391331152009
1317;7.02730991042194
1318;6.882091548330492
1319;6.8407616462275245
1320;6.97614984548545
1321;6.906626711884278
1322;6.973296614345455
1323;6.985414798027209
1324;6.985414798027209
1325;6.98256535275343
1326;6.825471754876502
1327;6.735958308092339
1328;6.829115310228552
1329;6.928203230275509
