tempo (t);rugosidade (w)
132;11.476995430422166
133;11.521752503938961
134;11.558719544203912
135;11.624673838385508
136;11.695330778722557
137;11.700296552347165
138;11.697093068732435
139;11.71390158395361
140;11.742553822256133
141;11.81974760640326
142;11.87026476153994
143;11.881625177746507
144;11.882203426809248
145;11.91700426411167
146;11.97279865185147
147;12.01498127924206
148;12.057482560486651
149;12.10215729190673
150;12.071461174633885
151;12.096736878103272
152;12.089040881377034
153;12.145022088248645
154;12.235049641303943
155;12.246785706866365
156;12.290010060327377
157;12.311387760205433
158;12.373027827253573
159;12.467221231963471
160;12.477087057346443
161;12.49819474784371
162;12.536617197963325
163;12.55852010521062
164;12.578051136543532
165;12.602509094534563
166;12.661696209658638
167;12.6865344914056
168;12.735231983221132
169;12.782278097199796
170;12.817461543719745
171;12.818825943252287
172;12.906960582581974
173;12.929009066933242
174;12.941370699341082
175;12.977855544769787
176;13.011262118307563
177;13.039937692167674
178;13.063674358986887
179;13.063769984048532
180;13.107683544206642
181;13.156388881252836
182;13.2127642561254
183;13.267581996824948
184;13.317625559044606
185;13.420643760664234
186;13.476330836581202
187;13.543554097392857
188;13.59671672900739
189;13.639051842614338
190;13.654704981979998
191;13.682488569028624
192;13.693896386751765
193;13.767000165850254
194;13.848425477103099
195;13.900512035648784
196;13.92654953716975
197;13.942238297509286
198;13.99031520107246
199;14.031996985919964
200;14.082783709262662
201;14.136746275326827
202;14.143416396256645
203;14.132283046625243
204;14.159967675533105
205;14.208670629208918
206;14.267411314215147
207;14.314177943340965
208;14.339202977719067
209;14.384824399931492
210;14.43510538004198
211;14.457242737906865
212;14.507229669360559
213;14.558203415800149
214;14.570426012256414
215;14.607973146550602
216;14.664049697441847
217;14.686905196801591
218;14.679248100533005
219;14.749501097862685
220;14.746832942156091
221;14.825531264147328
222;14.86924060106861
223;14.879822556080338
224;14.865417488311971
225;14.959282650385216
226;14.981104067310184
227;15.004767095918158
228;15.024236093929074
229;15.05882697394971
230;15.117487009803176
231;15.219403112657178
232;15.251954339707163
233;15.317950262676916
234;15.322312707561718
235;15.345653108671122
236;15.378180800148264
237;15.398070078703276
238;15.396569132012884
239;15.396204014746953
240;15.409667058399357
241;15.445497657127376
242;15.475878351269289
243;15.501163543602027
244;15.491207637034513
245;15.48205223110605
246;15.535617235024949
247;15.552253201312226
248;15.592964348201155
249;15.594085907899046
250;15.620979182844323
251;15.624937226607194
252;15.686338379069246
253;15.760227140663192
254;15.782088852387684
255;15.81920811574079
256;15.890789054182369
257;15.97964820567131
258;16.037627522942635
259;16.073612672942417
260;16.114440821763758
261;16.12846615032792
262;16.184214361637554
263;16.197099546799095
264;16.218680479687183
265;16.270281150599406
266;16.291726804534225
267;16.305484720792954
268;16.345657288096053
269;16.380584476221713
270;16.42551754080972
271;16.460540896971217
272;16.499503143958655
273;16.518760746182853
274;16.59571823800052
275;16.609299563196892
276;16.678463449478873
277;16.702750860892625
278;16.75666311950822
279;16.779683441285666
280;16.786159195514745
281;16.82418175774424
282;16.82882183108375
283;16.85485675191042
284;16.8832564182076
285;16.924825521277064
286;17.003765611531247
287;17.012689535952884
288;17.01415804605799
289;17.04929107166105
290;17.066025291144282
291;17.071733873250853
292;17.07985433514968
293;17.11423207195891
294;17.122295899337207
295;17.139396158764477
296;17.185943444933194
297;17.173145516202748
298;17.20704647723445
299;17.251818287606877
300;17.273419409997516
301;17.341951604320542
302;17.35610061641498
303;17.414877297312483
304;17.42090181685293
305;17.439858287535458
306;17.449275106688727
307;17.470024296117426
308;17.465089654854122
309;17.473492014277422
310;17.482461989140685
311;17.50977241196472
312;17.551850553114072
313;17.57713437159345
314;17.577063300750098
315;17.607739199005287
316;17.651388551651515
317;17.670345195069885
318;17.714757043614895
319;17.758987484572472
320;17.801002856182606
321;17.790683860657417
322;17.817521852011524
323;17.88047623403883
324;17.902156169099037
325;17.923984120328377
326;17.94550707655967
327;17.99503713941623
328;18.023615572383413
329;18.070443047419833
330;18.132932690825793
331;18.146396135102624
332;18.15007876430653
333;18.193559890427462
334;18.220455794769357
335;18.250187168018517
336;18.266163172703855
337;18.264179760833496
338;18.282296041038375
339;18.317008612139407
340;18.38572756620372
341;18.436107742879408
342;18.51514902142153
343;18.49439032393583
344;18.536491012677818
345;18.57926954200712
346;18.635495671920392
347;18.68182588409181
348;18.690015438110986
349;18.68443356016138
350;18.706483960411944
351;18.74144401913973
352;18.774808696735118
353;18.810471919687426
354;18.842056961911098
355;18.892410460734343
356;18.92580602422149
357;18.943652268615036
358;18.927984101223377
359;18.972777105120237
360;19.001265614181126
361;19.024459091461004
362;19.056050006463682
363;19.06968057026238
364;19.111886611970885
365;19.15161898329875
366;19.168049357652155
367;19.207893182873338
368;19.2167036439178
369;19.21517591993315
370;19.23600101802663
371;19.26377602738438
372;19.244214393752983
373;19.288273032522618
374;19.323861356853943
375;19.388077883650197
376;19.417597638835502
377;19.438366538663757
378;19.475348373099553
379;19.491762221601086
380;19.53890719669282
381;19.53190506396797
382;19.595694819662153
383;19.610574720019528
384;19.61965005631579
385;19.688993491531164
386;19.74699433165187
387;19.799873184913668
388;19.844460772729494
389;19.91440145683859
390;19.886530081962814
391;19.9193564661044
392;19.920422572772555
393;19.971059636024172
394;19.987660153229527
395;20.017138191101367
396;20.047414128553434
397;20.06090040780243
398;20.11435141986559
399;20.146310551983568
400;20.183047412945456
401;20.22169446215313
402;20.23957076766854
403;20.281159276813856
404;20.266371070748313
405;20.25040001609826
406;20.322447535394375
407;20.323000757150517
408;20.366995137799794
409;20.320449664768457
410;20.38698069568716
411;20.424538523337997
412;20.462271615102235
413;20.45699011883343
414;20.528860262693513
415;20.528951540273816
416;20.547259703526706
417;20.603390199071377
418;20.624358108990204
419;20.64784592969784
420;20.68052096860212
421;20.680218938406146
422;20.694681233481294
423;20.686228510020126
424;20.681578039553006
425;20.693111703052978
426;20.678134809817635
427;20.701953849619006
428;20.72884938321541
429;20.735567815762813
430;20.730898283967637
431;20.78268630299677
432;20.76452555559678
433;20.7761033631346
434;20.727433112854207
435;20.717546658274692
436;20.748245562969576
437;20.766901787913188
438;20.794734595161295
439;20.811188313635743
440;20.820340316459568
441;20.820490315777427
442;20.89081098856983
443;20.895056183029098
444;20.962266447497157
445;21.002632118440793
446;21.039833135947326
447;21.09376467542923
448;21.098501919815593
449;21.14643628711991
450;21.18984117789194
451;21.213056213186494
452;21.22094589455399
453;21.25376845006949
454;21.277354073692155
455;21.297951739130305
456;21.26684217014996
457;21.30622040877811
458;21.38145857438799
459;21.416251775227558
460;21.434880246761452
461;21.440474371773956
462;21.43269464510135
463;21.46970324437727
464;21.532973712470284
465;21.569491721915618
466;21.601871434417014
467;21.63951436923123
468;21.649441414365146
469;21.63766697462863
470;21.657287484511034
471;21.62712803594303
472;21.65492242445685
473;21.69748284994679
474;21.761813221290318
475;21.79468100076362
476;21.79545477489452
477;21.783185786533117
478;21.820601809652622
479;21.840143774136497
480;21.862011179029366
481;21.898436851512088
482;21.93095747317462
483;21.981679953804832
484;21.987078142552747
485;22.006614189430604
486;22.037161278207975
487;22.01870194806738
488;22.05645473558275
489;22.085801680097376
490;22.066675409941574
491;22.10318768150756
492;22.137072271859235
493;22.123665827151708
494;22.108782216419492
495;22.093436243528206
496;22.11906342718177
497;22.17259536024976
498;22.1517394976843
499;22.155884049192196
500;22.18692943157072
501;22.233388130976255
502;22.258994490490135
503;22.27279622303303
504;22.291801682145444
505;22.35280117065623
506;22.359618280931294
507;22.351264239787465
508;22.38265255818191
509;22.382987427310567
510;22.428650144022225
511;22.450639867962547
512;22.46051431535865
513;22.477666061676917
514;22.5016065773846
515;22.53896618917895
516;22.534781223078635
517;22.571726190867142
518;22.610627472569405
519;22.64096655723528
520;22.6102407248127
521;22.664899932371412
522;22.684540600618007
523;22.704879547752533
524;22.694836202451206
525;22.712718524227224
526;22.692304027713803
527;22.733389444333472
528;22.784518670976627
529;22.84373770379587
530;22.808274028242643
531;22.827353546924297
532;22.813695657576552
533;22.863661848101014
534;22.85696774270388
535;22.85841602147048
536;22.918861307288715
537;22.993875294561295
538;23.01426654728663
539;23.006964700597532
540;23.0300295502811
541;23.043776062973592
542;23.068807810902683
543;23.154479454324804
544;23.18833625260009
545;23.205515293513233
546;23.291139983884577
547;23.299237454448498
548;23.3302338740338
549;23.37201516914691
550;23.377386212612958
551;23.397363144672365
552;23.40416956504453
553;23.417776470893312
554;23.43246838557239
555;23.430735698871707
556;23.473775019773676
557;23.49534486831273
558;23.50337198554323
559;23.522471879522424
560;23.487235227105096
561;23.47499899390621
562;23.492633103138434
563;23.542484886442153
564;23.51498253237314
565;23.54009696022808
566;23.562878521572042
567;23.534497649997256
568;23.55487168321008
569;23.55253805260805
570;23.56168562214198
571;23.59561991557966
572;23.626174625198264
573;23.625064237211443
574;23.64041997489959
575;23.677196180885364
576;23.723395631998063
577;23.725975718558477
578;23.718576963885397
579;23.753970048537848
580;23.800676563323886
581;23.816469823490145
582;23.825332546591092
583;23.825175248887987
584;23.83628839809434
585;23.874672772626646
586;23.92936722659177
587;23.930228584364535
588;23.945492965361012
589;23.96874917292157
590;23.979926020893398
591;23.946379826776422
592;23.958166747558337
593;24.014075614267252
594;24.029390706776425
595;24.013945563183807
596;24.037083571709655
597;24.03822689550594
598;24.073435433409184
599;24.0618347714206
600;24.079376336857592
601;24.090579641902
602;24.10252927705991
603;24.12827473057447
604;24.17766841981694
605;24.164773738209576
606;24.163196962433314
607;24.18415192326052
608;24.22935897526552
609;24.255304577038853
610;24.273246711838762
611;24.378777594495457
612;24.38466972149937
613;24.413264741026094
614;24.48227188144927
615;24.54497840744337
616;24.581671797952655
617;24.57404774575951
618;24.619249234175804
619;24.592519289346445
620;24.624449695338395
621;24.631500273966434
622;24.65902386224667
623;24.672090607924705
624;24.741587633998815
625;24.78799552300911
626;24.753197763123705
627;24.742799380309943
628;24.784114716609736
629;24.793639247960883
630;24.851614601114424
631;24.875028052489053
632;24.886525732273487
633;24.90065206885336
634;24.91201255958447
635;24.91241371839955
636;24.917979130489954
637;24.9110096342837
638;24.924570780800227
639;24.92386909106323
640;24.926049276653554
641;24.936897250303712
642;24.958103557096855
643;24.956476792934982
644;24.956877237028472
645;24.94874195569323
646;24.974965604243916
647;24.981167172575923
648;25.04329792116585
649;25.087778441066824
650;25.114180231883942
651;25.17853799896147
652;25.252602663620554
653;25.274582037874666
654;25.26405212537923
655;25.29009701188799
656;25.319914370119445
657;25.329582658454278
658;25.313425668024337
659;25.338902157027697
660;25.38645711539826
661;25.444088193232812
662;25.433800367312337
663;25.444775536908804
664;25.44833469823083
665;25.46766820250147
666;25.495734539333974
667;25.544562475798053
668;25.576110222552945
669;25.64067271814647
670;25.69700449420157
671;25.72212535283745
672;25.716418221559522
673;25.751976085919967
674;25.768367129771065
675;25.809662208859212
676;25.831095051899414
677;25.869537672480398
678;25.89429818176284
679;25.93344193061383
680;25.919035037288904
681;25.921035134827502
682;25.94837039769675
683;25.966898642489184
684;26.004564054319683
685;26.04577242254145
686;26.06161919380918
687;26.06322490967047
688;26.07970773470813
689;26.09299661221133
690;26.078965273404116
691;26.097999138355586
692;26.139179684018472
693;26.14058948242072
694;26.147876211195957
695;26.172015417342653
696;26.188334367889784
697;26.254484165343207
698;26.272011977894763
699;26.286676884621173
700;26.350896927703257
701;26.36660769323993
702;26.315934711456933
703;26.345634215626887
704;26.37425826564769
705;26.401076956437073
706;26.44743056301281
707;26.493443734241833
708;26.49874780490547
709;26.513310859209035
710;26.562196465547206
711;26.562713790152618
712;26.601836664576272
713;26.65634820146697
714;26.696316537625126
715;26.72112906088681
716;26.688922110079236
717;26.72339635141187
718;26.736295210331896
719;26.74869748210895
720;26.800370101950065
721;26.822105792620587
722;26.83600460269007
723;26.84152022511026
724;26.89733413157118
725;26.912354565001458
726;26.950320965155907
727;26.965057084313298
728;26.961999306818143
729;26.996518155211877
730;26.998299620272544
731;27.026024425585465
732;27.005239272359756
733;27.01238525013917
734;27.029167395032854
735;27.061846487082946
736;27.076706455544038
737;27.08254206951238
738;27.082565132685385
739;27.067985289041093
740;27.102645703370428
741;27.116193409738646
742;27.138942014040897
743;27.146489967425442
744;27.153161715176804
745;27.14237107011715
746;27.166822179966157
747;27.179441655772663
748;27.18008511499207
749;27.204548247428377
750;27.190424334962167
751;27.2154978444851
752;27.26944692857065
753;27.31057639012356
754;27.3282725112834
755;27.343672983294766
756;27.364109768734536
757;27.43550725043542
758;27.475296950823207
759;27.498293627146158
760;27.50267717364396
761;27.54227912297646
762;27.54388922889869
763;27.56886783047304
764;27.59959535862845
765;27.614301665345614
766;27.624523589743134
767;27.670046626718882
768;27.681737226736125
769;27.73509469654572
770;27.761386238736616
771;27.81721816579522
772;27.84879311480626
773;27.865452586403414
774;27.863054057059742
775;27.91346939904314
776;27.95970599408107
777;27.93791635964332
778;27.9915888142721
779;28.02564186818337
780;28.058696396533275
781;28.090689217907048
782;28.07340694303297
783;28.11480434949252
784;28.091267334124083
785;28.122734484366934
786;28.16680926702245
787;28.17598837750584
788;28.20488083533886
789;28.217500915235416
790;28.225313679254608
791;28.262577142014266
792;28.256675762937288
793;28.294736788293342
794;28.311376533546277
795;28.28416083082208
796;28.287826432890068
797;28.308684824223143
798;28.35524620785028
799;28.325603040936823
800;28.31731062794012
801;28.34835060257159
802;28.342004282438882
803;28.407602504874518
804;28.439927594387722
805;28.45753600371742
806;28.461640138972573
807;28.484564126980423
808;28.49699459262314
809;28.51759048194097
810;28.54418974624838
811;28.57356242589351
812;28.59460557225094
813;28.649402390611275
814;28.669518424553544
815;28.76044198392222
816;28.765936028187294
817;28.780957859154782
818;28.765414899077197
819;28.793108516860595
820;28.830374710256393
821;28.846986967260882
822;28.854521056225053
823;28.874450926421286
824;28.86086288766956
825;28.87689522916552
826;28.92873925749457
827;28.962747185775694
828;28.959598383582833
829;28.97617966765835
830;28.976373670726275
831;29.013296828858493
832;29.00879704604645
833;29.013727393497888
834;29.027286910493977
835;29.06481159330649
836;29.09316487336041
837;29.134313872939767
838;29.18867525724582
839;29.21408625522404
840;29.244644282979
841;29.260594423366463
842;29.27461567720565
843;29.291210552232908
844;29.33112345696922
845;29.320942625574258
846;29.378764526810837
847;29.423314188986854
848;29.404329882945543
849;29.424545409906294
850;29.4535279051375
851;29.476549291787116
852;29.51092070699237
853;29.560469577612757
854;29.556348960884257
855;29.620944866188374
856;29.671278360146477
857;29.674646326508643
858;29.685021470224594
859;29.692889850647717
860;29.70245953512903
861;29.70485673133447
862;29.742051568113535
863;29.766129844947656
864;29.784023736833767
865;29.786120792746324
866;29.814542310201087
867;29.845908657389863
868;29.79964325774001
869;29.847310787978934
870;29.885477851015036
871;29.896552854461962
872;29.9299202291273
873;29.941312573530553
874;29.954452202398624
875;30.0032686122756
876;29.97039972143908
877;30.027740661665213
878;30.038388929735664
879;30.069646410092396
880;30.093981460997988
881;30.135836550478018
882;30.197993323224832
883;30.19685569213197
884;30.204466662581847
885;30.230015569780257
886;30.270857222779036
887;30.26528552331235
888;30.289566501531812
889;30.343813753454093
890;30.3580959754637
891;30.32787723224486
892;30.289607744062884
893;30.297401574411445
894;30.285008855853512
895;30.279150964575283
896;30.333334477306973
897;30.357849077703275
898;30.35556517822052
899;30.349679744391587
900;30.385180812229503
901;30.36093515539839
902;30.387688588290377
903;30.361984350358966
904;30.391737593115575
905;30.411050294465205
906;30.423371140543875
907;30.40139547735668
908;30.386167502916567
909;30.408852552406984
910;30.455792190505903
911;30.45474622731478
912;30.462887384613104
913;30.50867930285572
914;30.562333269331855
915;30.579250618593537
916;30.59005402694874
917;30.586786857948425
918;30.597056844903705
919;30.59017653899811
920;30.63343345874863
921;30.651982561950845
922;30.702944984655677
923;30.69374828259377
924;30.72702241201638
925;30.769741863818442
926;30.767996059404897
927;30.753152720470702
928;30.783887346709328
929;30.817489781814114
930;30.840910717605567
931;30.857776548490207
932;30.84969910778061
933;30.88102534601121
934;30.88996408745359
935;30.91238045604201
936;30.896636122282057
937;30.921370733199836
938;30.926157746790786
939;30.95881893267948
940;30.979834669546005
941;30.999909330729164
942;31.00532887244457
943;31.046619254687524
944;31.015178327648144
945;31.049536291787685
946;31.054625362452025
947;31.073968290342027
948;31.067032762593854
949;31.05464547570116
950;31.093781299125176
951;31.097979392535514
952;31.08799543774557
953;31.04593522011284
954;31.044768302817793
955;31.041548993205282
956;31.06194572471068
957;31.08076159638978
958;31.082911830619746
959;31.069324673465456
960;31.087513234023366
961;31.131784521535472
962;31.150437900399304
963;31.191275866716786
964;31.197162701912397
965;31.221039047419605
966;31.263922570048035
967;31.256269826993336
968;31.24763576315828
969;31.290283217959015
970;31.299284684101245
971;31.28056032252608
972;31.327649313231547
973;31.33787582083219
974;31.362601008784765
975;31.370705670515026
976;31.36833621945487
977;31.354812984838205
978;31.38097785909291
979;31.37864899485056
980;31.391465558831317
981;31.392878244869316
982;31.390968119036142
983;31.388620096784475
984;31.386928615986534
985;31.38680921389759
986;31.372955487807886
987;31.3980111322451
988;31.40023910124317
989;31.408592577433176
990;31.433599944908707
991;31.439938079351858
992;31.450525278400683
993;31.507432473336134
994;31.55907184337398
995;31.56407876182114
996;31.591039139347888
997;31.617699958343586
998;31.620623572331088
999;31.619793925562917
1000;31.63280897063825
1001;31.65138415102612
1002;31.681464265619752
1003;31.738410023672117
1004;31.80617439341039
1005;31.846387232504856
1006;31.873128412555424
1007;31.84958402394666
1008;31.86470069733777
1009;31.864563483535317
1010;31.89189657002589
1011;31.92983015483213
1012;31.91184766253322
1013;31.92562405937059
1014;31.944654668642343
1015;31.966761313229156
1016;31.980084371015412
1017;31.984556704490384
1018;32.04162657940201
1019;32.09361307176243
1020;32.06728949553199
1021;32.072489724478764
1022;32.090090235428235
1023;32.097855532634554
1024;32.13383552245413
1025;32.12055679225684
1026;32.12429016707277
1027;32.119798397473105
1028;32.0964154941057
1029;32.05209298290261
1030;32.12349297242645
1031;32.13060869312362
1032;32.17014417343995
1033;32.20934024472753
1034;32.225296064326216
1035;32.26204388019953
1036;32.273929044044785
1037;32.3137337541144
1038;32.30629102396578
1039;32.31398503716133
1040;32.3361675630722
1041;32.39545236859868
1042;32.38575268369478
1043;32.38428687229901
1044;32.423378183680576
1045;32.43684104670674
1046;32.45004809682985
1047;32.45593755498971
1048;32.48406133936015
1049;32.47613835992923
1050;32.47829237087319
1051;32.540639080312374
1052;32.51644469365159
1053;32.5090099460166
1054;32.50858724778686
1055;32.56811437132851
1056;32.559118383047846
1057;32.58498713569416
1058;32.63048087790843
1059;32.62611623128455
1060;32.6436861214807
1061;32.68548663936285
1062;32.71593330958635
1063;32.68781793878264
1064;32.72893231711605
1065;32.710090663745966
1066;32.73133685388283
1067;32.73080252764489
1068;32.792802488741096
1069;32.80165822045043
1070;32.837323564249424
1071;32.860179250686656
1072;32.87918185760154
1073;32.95129182186252
1074;32.99936592050714
1075;33.01607505053653
1076;33.03899613273818
1077;33.0473322848159
1078;33.02801037122617
1079;33.04961916075329
1080;33.04065975055628
1081;33.09485166526334
1082;33.12348897005012
1083;33.1377229464202
1084;33.16389373392776
1085;33.161878431970486
1086;33.16312152989365
1087;33.175625256813355
1088;33.23957666080649
1089;33.22444634757757
1090;33.22724738478225
1091;33.230912815042025
1092;33.22469074277674
1093;33.27148749417364
1094;33.262813182095826
1095;33.27856420772492
1096;33.264484383486064
1097;33.2314391000388
1098;33.23027374348327
1099;33.20906463251255
1100;33.196629947181286
1101;33.20255628577499
1102;33.21008027098469
1103;33.23463422290132
1104;33.25306596394532
1105;33.30012295220702
1106;33.32202389864789
1107;33.356664747439595
1108;33.35791931104252
1109;33.40269693300978
1110;33.37340086164175
1111;33.33015808320361
1112;33.34361074125311
1113;33.359117656095975
1114;33.40531474319345
1115;33.397124053810145
1116;33.431855234338165
1117;33.44687304782133
1118;33.49470205247406
1119;33.516159041974376
1120;33.547881263787644
1121;33.57038342569098
1122;33.58606459776914
1123;33.62011756091126
1124;33.617237778074625
1125;33.575034596518314
1126;33.57992693287151
1127;33.60588345622243
1128;33.65034968211949
1129;33.69837180541576
1130;33.691957979311624
1131;33.72086615867011
1132;33.75474612104851
1133;33.76645734266594
1134;33.77527970351383
1135;33.79589321945696
1136;33.77424407404652
1137;33.79999593449336
1138;33.803340572402625
1139;33.80901276523614
1140;33.88091354009002
1141;33.908334381640806
1142;33.903102546427505
1143;33.87405486142054
1144;33.821074558953605
1145;33.83451663505104
1146;33.828756399331276
1147;33.82925492003515
1148;33.83948220500073
1149;33.87394422619103
1150;33.88520872583647
1151;33.87921743696512
1152;33.870772529279115
1153;33.88120850587923
1154;33.878184984792725
1155;33.875861852355136
1156;33.88601977276138
1157;33.86697347811206
1158;33.88611193595637
1159;33.89158598014917
1160;33.921263131584936
1161;33.918887705237694
1162;33.98809359075309
1163;34.01181041888271
1164;34.055141382629444
1165;34.02440612806152
1166;34.07140607686988
1167;34.08139575398377
1168;34.07514567510332
1169;34.05967133932241
1170;34.035730940250154
1171;34.017447850714454
1172;34.045547622698315
1173;34.054866264637
1174;34.043511123178874
1175;34.080992557676886
1176;34.1020989717433
1177;34.082348744475304
1178;34.09207871860269
1179;34.11521061422554
1180;34.10378399017431
1181;34.13356943169959
1182;34.19140012632381
1183;34.16660141267261
1184;34.15296084589024
1185;34.18294098071716
1186;34.19914489508879
1187;34.23112828494282
1188;34.25442156316623
1189;34.28895838434106
1190;34.34296289725376
1191;34.38861932802689
1192;34.42039036609555
1193;34.3894548280849
1194;34.406160568593386
1195;34.40026001092852
1196;34.38431436467135
1197;34.41443779933572
1198;34.435847713468
1199;34.45528654311657
1200;34.439892329030705
1201;34.42162430598803
1202;34.404617443543856
1203;34.42567059263558
1204;34.44279400271273
1205;34.438894822237536
1206;34.50705781938538
1207;34.48386274051326
1208;34.48607246778896
1209;34.49621366218122
1210;34.48638036936664
1211;34.46835444054228
1212;34.513374463596854
1213;34.508523963054145
1214;34.501971084918246
1215;34.55396163733586
1216;34.56798604146831
1217;34.53754440846072
1218;34.57613420901006
1219;34.633207880153925
1220;34.64790328070238
1221;34.72197057303492
1222;34.7563662783806
1223;34.76089469684176
1224;34.74083579097285
1225;34.78959690003907
1226;34.87004516728892
1227;34.88703998658541
1228;34.891300824191795
1229;34.89581173224399
1230;34.87670798004446
1231;34.89765530854084
1232;34.88478403834004
1233;34.91338439257801
1234;34.951880904513175
1235;34.976783591133874
1236;34.98344392933287
1237;34.99194160823394
1238;34.98592560774769
1239;35.0113214490184
1240;34.99388721492645
1241;34.983229675459086
1242;35.01556716355076
1243;35.04033546224527
1244;35.08650859762934
1245;35.091030011357084
1246;35.11270334636482
1247;35.14216687353165
1248;35.164199470800355
1249;35.165087592442234
1250;35.21347408346496
1251;35.20708789578011
1252;35.183360157608774
1253;35.15883473911454
1254;35.23601161707048
1255;35.24482056472412
1256;35.242108990470335
1257;35.211079398816096
1258;35.20007949567992
1259;35.240177088080166
1260;35.23140243698017
1261;35.26205987968019
1262;35.289558008492094
1263;35.34707011050035
1264;35.36441854022655
1265;35.40447114616017
1266;35.454926915710544
1267;35.485144818793444
1268;35.458520602570594
1269;35.45695281338687
1270;35.43476733083104
1271;35.38025788974388
1272;35.38149366111389
1273;35.401736513303995
1274;35.41703010186945
1275;35.41688901474582
1276;35.43462631433027
1277;35.43307509578142
1278;35.4703032266871
1279;35.47472290267905
1280;35.462325285834346
1281;35.48484558348391
1282;35.52166778107106
1283;35.50930414447014
1284;35.49556367491049
1285;35.50024412475113
1286;35.52850726152669
1287;35.55509663802663
1288;35.57355515489738
1289;35.54492367414262
1290;35.58091130394552
1291;35.62420977788228
1292;35.59344310059302
1293;35.612811315506654
1294;35.62417471128401
1295;35.62415717797194
1296;35.6633226107401
1297;35.64520847106465
1298;35.69362657588415
1299;35.664408466011054
1300;35.677628729431454
1301;35.67265638400885
1302;35.69320659280911
1303;35.747308726661515
1304;35.7996018527719
1305;35.789079530165196
1306;35.79715913482064
1307;35.77457354644121
1308;35.804574013662176
1309;35.832126460703044
1310;35.80584747362063
1311;35.78335464579074
1312;35.80724299416562
1313;35.82886661196965
1314;35.796530980405144
1315;35.843368049114886
1316;35.89070089860505
1317;35.91750907063087
1318;35.95642445673206
1319;35.958005209735084
1320;35.95929060600258
1321;36.002706539941194
1322;35.956094400631976
1323;36.021854702941795
1324;36.011726870630234
1325;36.042223139596594
1326;36.08505463512543
1327;36.143685772714534
1328;36.17281029823305
1329;36.20215294117899
1330;36.25525441683566
1331;36.29208664129844
1332;36.30220508029013
1333;36.36186029959441
1334;36.39837872442117
1335;36.43367764799693
1336;36.484867192319946
1337;36.47680292706774
1338;36.49854326151069
1339;36.51946679978244
1340;36.5451471831193
1341;36.566419849188584
1342;36.57596716617569
1343;36.58706556483926
1344;36.634170673865384
1345;36.61819141541421
1346;36.63701789958676
1347;36.6433082905113
1348;36.662207061337284
1349;36.666210509531716
1350;36.6973202928644
1351;36.67353483646789
1352;36.70356631360792
1353;36.68412697295174
1354;36.71642942718319
1355;36.71450705249129
1356;36.75211968120799
1357;36.7984194321517
1358;36.81913862917123
1359;36.828264272758766
