tempo (t);rugosidade (w)
240;8.190710918646667
241;7.8394447910117355
242;8.083583559308194
243;8.310420717250755
244;8.580034363478592
245;8.791716265564181
246;9.080061325531007
247;8.919788931821921
248;8.475451106205302
249;8.608632973316121
250;8.585176458316122
251;8.394899921645182
252;8.610797754813882
253;8.776367591621524
254;8.855254613445833
255;8.914437245623157
256;8.81945169215709
257;8.306970999346312
258;8.12756576803472
259;7.847595985612231
260;7.737183807238809
261;7.607978678387758
262;7.784096836519192
263;7.365983735602375
264;7.455691580739178
265;7.757959525009347
266;7.915208680272796
267;8.234364414330177
268;8.300639810987509
269;8.61620589267979
270;8.299933065325828
271;8.425972052210227
272;8.455039086152581
273;8.054248508498931
274;8.14974879889023
275;8.16129993707827
276;8.187788178171976
277;7.9375579754230845
278;7.641872019678784
279;7.342757737108154
280;7.315436148949378
281;7.2926024126685345
282;7.3253769187197415
283;7.666571425212559
284;7.894219719677815
285;7.881787311484907
286;8.18261112806582
287;8.26184978843631
288;7.983026968897769
289;8.005125087878524
290;7.969105713635752
291;7.922007261703223
292;8.018221371570867
293;7.967571213040719
294;7.9095653314253545
295;7.690840718970849
296;7.456010280620607
297;7.761685148385296
298;7.955847691309504
299;7.92576195277877
300;7.738018721821746
301;7.76020213077389
302;7.244676288242452
303;7.40365040074515
304;7.229032057098821
305;7.2544888329584705
306;7.0093058187096196
307;6.159995608953717
308;6.231934610129215
309;5.567762140046706
310;5.68120429796282
311;5.508309785780147
312;6.015170215049767
313;5.71524653617265
314;5.778880558412965
315;5.695098565399202
316;6.00997907805019
317;5.742991893793756
318;5.74180654217495
319;5.62740450767779
320;5.885935905119197
321;5.906568571371179
322;6.042009480906351
323;6.186518653025437
324;6.016515638984713
325;6.0521115126082785
326;6.3802590272512045
327;6.82694391283758
328;6.773174599922516
329;6.9594646108455835
330;6.941912114707414
331;7.192040902295302
332;7.383238790949543
333;7.486291027781365
334;7.617326485101197
335;7.5664625264700875
336;7.772889516795593
337;7.876189153725153
338;7.821069586507539
339;7.854475149982077
340;7.600645214587232
341;7.833430891928856
342;7.976838951267847
343;7.7898088394011324
344;7.776385184038367
345;7.707461658914233
346;7.197118856779972
347;7.427569114516342
348;7.406538359786451
349;7.566495238994576
350;7.953971444570698
351;7.912956828528401
352;7.81883494179494
353;7.805854410957981
354;8.05046457982341
355;8.107966167198255
356;8.128488478336669
357;8.088285410527769
358;8.324116087662116
359;8.146367769682072
360;8.741209999685829
361;9.311790262092511
362;9.350190041413557
363;9.382462006432323
364;9.764695260623
365;9.94602895595887
366;10.201746992159592
367;10.386689545750801
368;10.731688100061104
369;10.889386945590214
370;11.092664323864467
371;11.410701286897996
372;11.689905675649252
373;11.86824236574473
374;11.545361145331858
375;11.444866780326247
376;11.567116032639323
377;11.784230875382717
378;11.668557909274268
379;11.58125178621976
380;11.693140570334993
381;11.854680600601343
382;11.890661753440355
383;11.728794257606317
384;11.506409753231978
385;11.744004240593547
386;11.406754866427086
387;11.53516249400179
388;11.507687457609121
389;11.562212603053574
390;11.420679489504115
391;11.263373938804227
392;10.831121147748048
393;10.77147403353539
394;10.704911666324817
395;10.604841432822166
396;10.959332897127481
397;10.70030477899148
398;10.341513779653868
399;10.39369807523847
400;10.212717392772591
401;10.309864672804647
402;10.269013453636022
403;10.197524464803555
404;10.015784181677509
405;10.15859242583615
406;10.266414773193226
407;10.341889543967303
408;10.230709126084275
409;10.27492432812835
410;10.55542254602443
411;10.606017711317467
412;10.482961313911396
413;10.544001185084536
414;10.333447111430084
415;10.322082277333198
416;10.390878079769388
417;10.152131091493494
418;9.980201186964308
419;9.832932785500931
420;9.818470669002501
421;9.405956518045148
422;9.513215792828563
423;9.349229056896506
424;9.183605255021709
425;9.316597561556836
426;9.33376559692343
427;9.127312798128397
428;9.26323536981525
429;9.452725844456099
430;9.18726194440423
431;9.093128342048967
432;9.379034489923216
433;9.326247190656128
434;9.346215743234856
435;9.403324640476935
436;9.596843412295097
437;10.007863050548975
438;9.81611834191563
439;9.833411049679484
440;9.411023440306854
441;8.961385387244064
442;8.988655121487705
443;8.968434148112639
444;9.091288056528027
445;9.008011912012837
446;9.17953186994592
447;9.327696162244777
448;9.264197259215292
449;9.393885934119275
450;9.286037332701335
451;9.617771167975903
452;9.686159588918132
453;9.693774197219499
454;9.18901566873048
455;9.004722241577156
456;9.105157248373635
457;8.833980243940035
458;8.788100597460536
459;8.687874959254472
460;8.365467116262264
461;8.413475185022703
462;8.53008252384857
463;8.368165119702594
464;8.244193926436692
465;8.382625435851969
466;8.30730173386478
467;8.497527001979895
468;8.500628601266362
469;8.217194719139318
470;8.058912190329616
471;7.875931454742041
472;7.993434968706864
473;7.8166344904984815
474;7.9576675079152785
475;7.816061321650272
476;7.582285420747379
477;7.599358769435192
478;7.553952702437154
479;7.723043753385868
480;7.688574662580226
481;7.603529968278906
482;7.619506531279002
483;7.855779682749534
484;8.154373038954269
485;8.253474935964917
486;8.201507249906456
487;8.38928421271699
488;8.090610836845043
489;8.106250321504643
490;7.947872919433643
491;7.896392281547461
492;7.759063363614645
493;7.676402495207897
494;7.725869989994616
495;7.492600080343351
496;7.821905040361594
497;7.698107551840639
498;7.619818379582177
499;7.545303877492142
500;7.789004898698403
501;7.843620851348024
502;7.680245029217433
503;7.909296202047463
504;7.841095910622261
505;7.987453342941708
506;8.00213765653168
507;8.10098449898075
508;7.991226842163203
509;8.016656134253354
510;8.063048257900203
511;8.155584077474847
512;7.617345981572273
513;7.3471790554787315
514;7.478206084908341
515;7.494621554405283
516;7.500659608132171
517;7.494657883101335
518;7.446509830167138
519;7.059794402987253
520;7.097338832931881
521;7.2586058732914855
522;7.197603758464671
523;7.286099801374264
524;7.321824812584196
525;7.658402085093729
526;7.544480443919512
527;7.658353605122358
528;7.45374588808636
529;7.130392969424508
530;7.3120653948867655
531;7.091494889641231
532;6.890495177345032
533;7.0751761372655855
534;7.429401725559898
535;7.345885286526457
536;7.534273560680956
537;7.116041983682141
538;7.187441503308469
539;7.3901348912284215
540;7.426099366970756
541;7.4938387933618245
542;7.415392427267423
543;7.53995159321131
544;7.457026045590671
545;7.49487915408371
546;7.398463284948974
547;7.519142999553629
548;7.716127609206092
549;7.771580624896845
550;7.867045109347352
551;7.811902213460458
552;8.285379214316718
553;8.06848915931154
554;8.076252890172587
555;8.153219501697802
556;8.238565622470608
557;8.175172457918851
558;8.373132850305675
559;8.400031588031894
560;8.169460244781911
561;8.281572373600541
562;8.025034466509076
563;8.028808800080425
564;7.794475141192327
565;7.576416963682376
566;7.649913412479596
567;7.73673912247284
568;7.414481123680028
569;6.891799013410544
570;6.638378387986679
571;6.645377010970131
572;6.6030003688432295
573;6.661511335570094
574;6.907200093622472
575;6.9418229749247224
576;6.87150231901256
577;6.748737422334919
578;6.627011338096944
579;6.832583039039605
580;6.394182679537979
581;6.302820903987275
582;6.190318374940756
583;5.526962383200847
584;5.150861382896762
585;5.244852477709249
586;5.30007451192291
587;4.753397443696575
588;4.4684483346063875
589;4.591147641647911
590;5.009878610405409
591;5.241340166543029
592;5.3140244141210395
593;5.465051278405992
594;5.725302579470754
595;5.773159709840084
596;5.781843744534324
597;5.72071378187238
598;5.861376439793479
599;5.6713013775820045
600;6.057009098868993
601;6.070503977360107
602;6.211944362759609
603;6.625838445477415
604;6.717792378249465
605;6.477600476868141
606;6.6984207004487955
607;6.6150261021720285
608;6.7160751709122675
609;7.426442667375452
610;7.3564814188489525
611;7.728839308429086
612;7.878498640175476
613;7.9309537400648615
614;7.896724539893044
615;8.120838693668695
616;8.239187507689206
617;8.322528080555927
618;8.156879901984752
619;7.95308139500982
620;7.877185300989952
621;8.189985620182757
622;8.244286998411392
623;8.131934773430457
624;8.1466776798202
625;7.772230321420201
626;7.569719999757632
627;6.9946710171425135
628;7.459425489801798
629;7.6057237321158375
630;7.73971706313102
631;7.850115682574117
632;7.782370014176166
633;8.079148579293044
634;8.590174286930655
635;8.649201862260886
636;8.902297997199916
637;9.067529628407076
638;9.35234991059871
639;9.153971984282691
640;9.371671252968245
641;9.588589107024037
642;9.685129714193454
643;9.798651132716824
644;9.725239465754601
645;9.610219966976182
646;9.658883339991235
647;9.262444408143551
648;9.319875413375891
649;9.471842435021985
650;9.415440958992082
651;9.480540412795596
652;9.42810616779637
653;9.855044541918371
654;9.842257259877158
655;9.5938923914402
656;9.498561351896837
657;9.274581976821462
658;9.298538074690947
659;9.319022857846921
660;8.945951529109085
661;8.854880053946681
662;8.788911717836898
663;9.04443130222973
664;9.157291830204143
665;8.960266684090577
666;8.90311817454256
667;8.938843504333777
668;8.806622231808502
669;8.766403507125442
670;8.692976042725183
671;8.528950780187218
672;8.576641143110212
673;8.609946856494595
674;8.156579483252296
675;8.390219441863039
676;8.639096839835982
677;8.898529770887103
678;8.98559526433278
679;9.265033487453008
680;8.65131071569948
681;8.646995170696144
682;8.832293343621451
683;8.786058383049156
684;8.62014922142813
685;8.392051244835088
686;8.66422731291304
687;8.478306794217735
688;8.69542725728602
689;8.652927059919614
690;8.7773659159209
691;8.678399675356305
692;8.60279426158735
693;8.929351792408468
694;8.915967023195757
695;8.84077222214353
696;8.717460011764114
697;8.610058972907368
698;8.753137178185733
699;9.016270643037899
700;8.677444161577622
701;8.417022405906389
702;8.18602254303773
703;7.799513134708271
704;7.596798258386191
705;7.639111911165925
706;7.670944854805774
707;7.669008588492891
708;7.906757798909821
709;8.061823318759266
710;8.057705053391881
711;8.355170023235614
712;8.102084373405532
713;8.149885468682665
714;8.254638451438172
715;8.34049295171792
716;8.348344688508172
717;8.424585406199801
718;7.99181841975995
719;8.218396500448733
720;8.467261216713853
721;8.809867872808185
722;8.568952379235276
723;8.742212338836909
724;8.82437854421862
725;8.800833310754681
726;8.784382004095747
727;8.811373668902107
728;9.121320364180301
729;8.857177475463644
730;8.840276654294932
731;8.76681008042056
732;8.4843653758134
733;8.424241647205493
734;8.657971545082805
735;8.512648618689973
736;8.595252721548864
737;8.51600630036398
738;8.47176181492407
739;8.643714144568552
740;8.607523060169852
741;8.715807357248455
742;8.882632819875388
743;9.176425069708456
744;8.736638555314446
745;9.044302676584334
746;8.906284184373545
747;8.813162871860786
748;9.027571221121548
749;8.612789562960437
750;9.204824487285821
751;9.214024370107948
752;8.955334438234065
753;8.871097389937718
754;8.618851252685474
755;8.552897210408567
756;8.805154978150737
757;8.724337028265118
758;8.341890608980965
759;8.630135894829722
760;8.909929677625202
761;8.765861380064797
762;8.825228400465798
763;8.723982382897942
764;8.647227028578603
765;9.078474679557344
766;8.687370669442405
767;8.684749030406435
768;8.330393778711978
769;7.985674409054716
770;7.906131680258717
771;7.880352023931968
772;7.513824787124766
773;7.467461159186331
774;7.583855450460397
775;7.600567057044105
776;7.551019507102577
777;7.837398561858417
778;7.772217582794687
779;7.5002669028356435
780;7.462351567937023
781;7.479179122307202
782;7.238852130949914
783;7.066501761295867
784;6.687770118040354
785;6.628949517730609
786;6.6054552311646475
787;6.645444054762865
788;7.165858012231271
789;7.176578545643574
790;7.071897367953099
791;7.141807940424086
792;6.964083070195864
793;7.188818877502978
794;7.043230007137519
795;7.248245712874939
796;7.3544320717000335
797;7.288579287827597
798;7.156217937011205
799;6.934791588282352
800;7.10406300614428
801;7.627642893806882
802;7.347296965799453
803;7.477203128151465
804;7.658334213047876
805;7.63112725069235
806;7.630961828385498
807;7.777206342358512
808;7.704628669705376
809;7.593738195427771
810;7.677140849397947
811;7.781336281569709
812;7.657141506081582
813;7.467103170684035
814;7.363308456660958
815;7.5737049002252
816;7.710804017838849
817;7.723053368188511
818;7.615383086423259
819;7.223339206444211
820;7.2172680561348095
821;6.955996085219264
822;6.97945940902564
823;7.21530609630078
824;7.551730788700192
825;7.229679155164259
826;6.8303910013741325
827;7.132031243390033
828;7.336809021276737
829;7.077453235338861
830;7.066466734171032
831;6.950567484509722
832;6.950496261578786
833;7.022373520268756
834;6.754863249567562
835;6.484421453842248
836;6.554567294415354
837;6.247559856320943
838;6.215553325409685
839;6.371116384283035
840;6.32856159127483
841;5.982429327364798
842;5.720142627800822
843;6.055133112817193
844;5.894197638595659
845;5.822366612595009
846;5.995113642744076
847;5.724563257532649
848;5.86190849794977
849;5.90092117982654
850;6.11781316564622
851;5.659898814705805
852;5.37173834823136
853;5.622436463610062
854;5.779355969474062
855;5.911984489571634
856;5.768252835455738
857;5.930703017870728
858;6.06086551082667
859;5.945733656925036
860;5.950103161332936
861;5.635685096882631
862;5.541381884983014
863;5.449816736626135
864;5.489670460988826
865;5.436488484709595
866;5.559295788062261
867;5.0005271868803
868;5.2393280250907255
869;5.298752709621006
870;5.462446414715916
871;5.521083616276193
872;5.801895256262338
873;5.68341712067398
874;5.933169051000305
875;6.001971574459871
876;6.2047680102273866
877;6.277061411430688
878;6.40697900463568
879;6.473759085271955
880;6.538823969604369
881;6.50540080225883
882;6.40498911376026
883;6.515399787824858
884;6.561191313676727
885;6.632357696150583
886;6.724929193427804
887;6.736818106498392
888;7.038663480694717
889;7.224963256451741
890;7.216691871507195
891;7.242075820272771
892;7.313040230433936
893;7.1841381731601714
894;7.1570445403331835
895;7.226196468276636
896;6.65444041138573
897;6.564574342341722
898;6.904791570354162
899;6.7834283825564
900;6.678058878476326
901;6.956451538996417
902;6.696036885910638
903;6.262071088582234
904;5.861186407318413
905;5.636238460231656
906;5.312622220015521
907;5.387643943294814
908;5.316874246554025
909;5.854328446150512
910;6.0500867280637864
911;5.598060709375061
912;5.462713753568539
913;5.230684978558471
914;5.486071253417997
915;5.682136576357035
916;5.477401815211387
917;5.524583849237848
918;5.801562485578978
919;5.705181444916791
920;5.769351239730778
921;6.158042472401737
922;6.469792989822413
923;6.528622011851295
924;6.4691387521179085
925;6.296998239404125
926;6.2424985303393985
927;6.151756884783875
928;6.34577455724031
929;6.393594260905202
930;6.376300765738859
931;6.331588086556909
932;6.473059362653629
933;6.76514478637337
934;6.730609660963653
935;6.82555153511936
936;6.855140094787668
937;7.0976108515475005
938;6.884792035871048
939;6.464920965412679
940;6.84109090273522
941;6.925140814997333
942;6.698941700406699
943;7.07531957059635
944;7.121893588292606
945;7.396291710114755
946;7.205601642632015
947;7.108218422317758
948;6.806908375586003
949;7.060579710398075
950;6.756687825812715
951;6.824811718914929
952;7.1103944312253065
953;7.249543249734358
954;7.358449466095788
955;7.343125158398401
956;7.350237374106132
957;7.374584424445989
958;7.456657597819928
959;7.355317163587573
960;7.528075056847743
961;7.591302951273086
962;7.68572182957353
963;7.9206730120512825
964;8.29879677842545
965;8.425325762550314
966;8.644865222230305
967;8.6811657937529
968;8.8941393740524
969;8.706260125458263
970;8.632908876239458
971;8.29780053540712
972;8.160990582214138
973;8.406588248042686
974;8.208144087770986
975;8.4568744098538
976;8.515762149973767
977;8.539212234770584
978;8.230224217993612
979;7.6435593414295715
980;7.941096482303559
981;8.22893994314015
982;7.777040844557347
983;8.192801836407694
984;7.753089275062963
985;7.742498851030359
986;7.707317143857584
987;7.738306602515039
988;8.006822417019924
989;8.004058276112424
990;8.249695377703663
991;8.107718887991483
992;8.32666399786453
993;8.464007021852515
994;8.345284368658877
995;8.60359408286988
996;8.522255911473668
997;8.239752270984308
998;8.36935409503742
999;8.225052812894669
1000;8.202044430100681
1001;8.246310303580021
1002;8.041672606149625
1003;7.7705390862633354
1004;7.538234513446335
1005;7.728797675388555
1006;7.828585461497002
1007;8.056863329284214
1008;8.374232449283099
1009;8.298233050809698
1010;8.462743601025705
1011;8.222696173282216
1012;8.224869241980214
1013;8.397494148409686
1014;8.283523822124868
1015;8.139397753957823
1016;8.167396687699275
1017;8.240656412474841
1018;7.9330788010632824
1019;8.028864291747723
1020;7.762249577411004
1021;7.838668044695653
1022;7.381076150633917
1023;7.239867594102058
1024;6.698853022424375
1025;6.718057658689574
1026;6.7374500251038025
1027;6.414569688568193
1028;6.497222914168495
1029;6.315237971593431
1030;5.717034896493335
1031;5.791959374529752
1032;5.810762111200439
1033;5.822481393017955
1034;5.838129863489054
1035;5.707055364081369
1036;5.420991042473429
1037;5.419470374686115
1038;5.3389737753835576
1039;5.552778197376938
1040;5.441180513915631
1041;5.408740509505048
1042;5.463357125650766
1043;5.462659380624515
1044;5.718671210677467
1045;5.538410712288289
1046;5.1702626194488825
1047;5.226201806015057
1048;4.794218401980558
1049;4.56765191035384
1050;4.485918221561487
1051;4.595657872967074
1052;4.604197399893464
1053;4.648640784363843
1054;4.772780756809443
1055;4.8198916647071455
1056;4.65153643095864
1057;4.821139394865709
1058;5.100490136126331
1059;4.976343134302738
1060;5.01900055539793
1061;5.23433684631942
1062;5.412574066083633
1063;5.4678223961099945
1064;5.17607120086355
1065;4.93334698028734
1066;5.323838730674224
1067;5.2803814874264665
1068;5.230613997327643
1069;4.94954118796251
1070;4.989620671720673
1071;5.383783440164624
1072;5.319787691780257
1073;5.575953740601136
1074;5.461834657946618
1075;5.105602467391662
1076;5.353312433534896
1077;5.265496400178106
1078;4.80224508768874
1079;4.974880591041993
1080;4.715289450827393
1081;4.816434329717768
1082;4.6132415902862975
1083;4.468885914110341
1084;4.215536531546814
1085;4.239348994717512
1086;4.574328591965768
1087;4.222394830367279
1088;4.3101061959550835
1089;4.21193571476174
1090;3.989683734034117
1091;4.246087222557587
1092;4.19284049163952
1093;4.3040893369181745
1094;4.170228669778034
1095;3.972567500026123
1096;4.0514805553927316
1097;3.989311478702442
1098;4.007925121013257
1099;3.907845398936426
1100;4.176888775343211
1101;4.228685978448746
1102;4.316418598570035
1103;4.397649745497829
1104;4.460453580901012
1105;4.334518404707444
1106;4.025727268161977
1107;4.453172662686011
1108;4.703384809645846
1109;4.844984459113288
1110;5.34834432420188
1111;5.367096294145278
1112;5.560408761094429
1113;5.8353097883261125
1114;5.842660334569672
1115;6.058966207871679
1116;5.925784580791645
1117;6.054581241592142
1118;5.587027019715992
1119;5.517038330284041
1120;5.780931827374604
1121;5.853047234277633
1122;5.855748868168721
1123;6.22362408051984
1124;5.808563711519606
1125;5.5666417443013465
1126;5.336390858934696
1127;5.455028207011275
1128;5.305633682096306
1129;5.80874268213345
1130;5.978220083639563
1131;5.7408753307426625
1132;5.987020109523337
1133;5.562411551366509
1134;5.89356350100075
1135;5.929125220306305
1136;5.413177672362287
1137;5.516311479090732
1138;5.616653220219591
1139;5.591862747502503
1140;5.891929547376037
1141;5.995270530257333
1142;6.2922127104497
1143;6.440789947986222
1144;6.691089148503254
1145;6.76402512123492
1146;6.515798668339096
1147;6.425222414990934
1148;6.828314257350686
1149;6.708855148793267
1150;6.93872019714786
1151;7.2334749821793025
1152;7.045053680902494
1153;7.240041952234263
1154;7.3654091031087345
1155;7.401052280723894
1156;7.316806342800332
1157;7.408833884908606
1158;7.699412860219858
1159;7.871794546194067
1160;7.561851917072446
1161;7.646029737599039
1162;7.851629004090226
1163;7.902157801408952
1164;8.048115251720285
1165;8.056368698552392
1166;8.28280963933121
1167;7.905790424717099
1168;8.01911962421911
1169;8.020999146998799
1170;8.508111464599075
1171;8.337316936025664
1172;8.200502205950029
1173;8.206361719059359
1174;8.330943445826339
1175;8.359976714267953
1176;8.310519004288519
1177;8.099285510558323
1178;8.301650621086045
1179;8.311090833089871
1180;8.544920592317508
1181;8.414893076237965
1182;8.272475484838944
1183;8.153683971850638
1184;8.391894922989987
1185;8.250262421823905
1186;8.345432665838251
1187;8.316893265889503
1188;8.566826141336579
1189;8.263701061197153
1190;8.376720793437409
1191;8.424323915592037
1192;8.450204453037589
1193;8.632711040479581
1194;8.729059530392808
1195;8.787740075483944
1196;8.364597179665603
1197;8.179161975805945
1198;8.230756516736541
1199;7.892313141130147
1200;7.910272534746888
1201;7.253427642776617
1202;7.607249879974231
1203;7.735360117257617
1204;8.10131447698726
1205;8.134625034527716
1206;7.849270617799769
1207;8.005502303231905
1208;7.8999836919521895
1209;7.893150461778359
1210;7.600013418103138
1211;7.5946768761773615
1212;7.587917740150868
1213;7.639189674351646
1214;7.613816307047105
1215;7.73709423250706
1216;7.985314855114573
1217;8.187092853621905
1218;8.303403592802761
1219;8.444432068504089
1220;8.630087137445438
1221;9.05958264611779
1222;9.484314888552843
1223;9.520550153528982
1224;9.449541224877501
1225;9.626856672704607
1226;9.810685413288311
1227;10.045661943253009
1228;10.068048955092268
1229;9.936816804676331
1230;9.974177694808072
1231;9.953116502168555
1232;10.222659137067886
1233;10.438353973799451
1234;10.378307406420515
1235;10.404466085860372
1236;10.186566860447451
1237;10.292732776633626
1238;10.228236231894291
1239;10.4510466286524
1240;10.003573530450215
1241;9.92828172198194
1242;10.241411656118578
1243;10.277304103178858
1244;10.380744550814827
1245;10.413426168567376
1246;10.37162736467754
1247;10.239502173797746
1248;9.963178166888756
1249;9.951343223389705
1250;10.104961395073255
1251;9.711544734804576
1252;9.853625389595548
1253;9.791563004527513
1254;9.294496418402195
1255;9.238885003827983
1256;9.328516084899524
1257;9.625126149291114
1258;9.710752055200842
1259;9.652684982331827
1260;9.464125111029796
1261;9.792268256688542
1262;9.5552389567196
1263;9.461692536371626
1264;9.476145405660162
1265;9.494706511854067
1266;9.673100436655377
1267;9.718660660835386
1268;9.823869057420556
1269;9.834812984844694
1270;9.853273709633779
1271;9.794229551203655
1272;9.775069886570863
1273;9.739138592516515
1274;9.998217707066008
1275;9.32379988130526
1276;9.088284542086187
1277;9.054969653940109
1278;8.974782400739057
1279;8.911218580457911
1280;8.811988836172587
1281;8.416960651167503
1282;8.370143694270482
1283;8.365724529133978
1284;8.035825454203659
1285;8.135714276323284
1286;8.247786942914233
1287;8.170441842276476
1288;8.1510060745424
1289;7.969729990649511
1290;8.348620418044074
1291;8.718905117777712
1292;8.540513612368436
1293;8.860820824814324
1294;8.904977890034287
1295;8.694362586960848
1296;8.552408114809722
1297;8.708664967928545
1298;8.745337540077214
1299;8.729189965655381
1300;9.007558520060506
1301;9.429909595029116
1302;9.190332762298393
1303;9.221886574893354
1304;9.417798749905977
1305;9.306820908499613
1306;9.571120434806206
1307;9.859714998517163
1308;9.840333206749696
1309;9.894295414803537
1310;10.252750030892216
1311;10.392993148105589
1312;10.482078205954881
1313;10.54446362907663
1314;10.595861007410118
1315;10.932065753193106
1316;10.822424550289321
1317;10.999411564982552
1318;10.493206067730755
1319;10.547456113892741
1320;10.527379642417728
1321;10.117247846745464
1322;9.9571841501548
1323;9.932533982129437
1324;9.770526168247853
1325;9.919063069809924
1326;9.622543928177832
1327;9.819655443491147
1328;9.671183679750941
1329;9.55213256574419
1330;9.728667132966114
1331;9.435637848202708
1332;9.229436357805676
1333;9.451900984300693
1334;9.504373233757708
1335;9.532335711837131
1336;9.814287523708945
1337;10.02573604692403
1338;9.910450258746089
1339;9.761904011586944
1340;9.701724707006376
1341;9.608349916047251
1342;9.446523226525208
1343;9.55976330919643
1344;9.937364793003818
1345;9.976085858303886
1346;10.380179432283889
1347;10.603683698018571
1348;10.271262059091269
1349;10.684836848161053
1350;10.63071510580546
1351;10.358968816667032
